id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
16585,1,0,0,0.96291226,0.03708776,0.96291226
16918,1,0,0,0.74876136,0.25123864,0.74876136
5595,0,1,0,0.0019014478,0.99809855,0.99809855
17050,1,0,0,0.99394906,0.0060509685,0.99394906
17088,1,0,0,0.9967342,0.0032657897,0.9967342
16385,1,0,0,0.99149966,0.008500366,0.99149966
16077,1,0,0,0.9966789,0.0033210826,0.9966789
921,0,1,0,0.0002837777,0.9997162,0.9997162
16549,1,0,0,0.9980595,0.0019405031,0.9980595
5229,0,1,0,0.23499215,0.76500785,0.76500785
16613,1,0,0,0.9723444,0.02765558,0.9723444
16409,1,0,0,0.9303992,0.06960079,0.9303992
6861,0,1,0,0.3402872,0.6597128,0.6597128
19211,1,0,0,0.9792703,0.020729726,0.9792703
16998,1,0,0,0.5430131,0.45698687,0.5430131
15305,1,0,0,0.906343,0.09365702,0.906343
