id,true_label,predicted_label,correct,prob_Stationary,prob_Non-Stationary,confidence
17142,1,0,0,0.865,0.135,0.865
16573,1,0,0,0.57,0.43,0.57
16097,1,0,0,0.71,0.29,0.71
16254,1,0,0,0.64,0.36,0.64
17032,1,0,0,0.51,0.49,0.51
16064,1,0,0,0.895,0.105,0.895
16236,1,0,0,0.97,0.03,0.97
16710,1,0,0,0.865,0.135,0.865
1366,0,1,0,0.44,0.56,0.56
8277,0,1,0,0.39,0.61,0.61
16414,1,0,0,0.74,0.26,0.74
14856,1,0,0,0.58,0.42,0.58
17100,1,0,0,0.55,0.45,0.55
17075,1,0,0,0.915,0.085,0.915
17097,1,0,0,0.79,0.21,0.79
16413,1,0,0,0.91,0.09,0.91
17004,1,0,0,0.88,0.12,0.88
16566,1,0,0,0.745,0.255,0.745
16747,1,0,0,0.605,0.395,0.605
16985,1,0,0,0.975,0.025,0.975
14986,1,0,0,0.635,0.365,0.635
16627,1,0,0,0.805,0.195,0.805
17058,1,0,0,0.715,0.285,0.715
16222,1,0,0,0.92,0.08,0.92
6261,0,1,0,0.445,0.555,0.555
17304,1,0,0,0.56,0.44,0.56
5369,0,1,0,0.055,0.945,0.945
16590,1,0,0,0.765,0.235,0.765
1734,0,1,0,0.43,0.57,0.57
16422,1,0,0,0.93,0.07,0.93
16993,1,0,0,0.965,0.035,0.965
16690,1,0,0,0.61,0.39,0.61
16965,1,0,0,0.7,0.3,0.7
16990,1,0,0,0.61,0.39,0.61
16585,1,0,0,0.665,0.335,0.665
16918,1,0,0,0.72,0.28,0.72
5595,0,1,0,0.035,0.965,0.965
17050,1,0,0,0.815,0.185,0.815
17088,1,0,0,0.935,0.065,0.935
17242,1,0,0,0.63,0.37,0.63
341,0,1,0,0.485,0.515,0.515
16385,1,0,0,0.685,0.315,0.685
16077,1,0,0,0.865,0.135,0.865
17002,1,0,0,0.515,0.485,0.515
921,0,1,0,0.065,0.935,0.935
16549,1,0,0,0.915,0.085,0.915
5229,0,1,0,0.315,0.685,0.685
16613,1,0,0,0.79,0.21,0.79
4240,0,1,0,0.49,0.51,0.51
16409,1,0,0,0.65,0.35,0.65
6861,0,1,0,0.455,0.545,0.545
19211,1,0,0,0.54,0.46,0.54
16998,1,0,0,0.545,0.455,0.545
15305,1,0,0,0.61,0.39,0.61
