id,true_label,predicted_label,correct,prob_Trend,prob_Volatility,prob_Stochastic,prob_Anomaly,prob_Structural Break,confidence
4590,4,0,0,0.345,0.005,0.18,0.22,0.25,0.345
4667,4,0,0,0.36,0.06,0.19,0.265,0.125,0.36
3262,2,0,0,0.455,0.0,0.155,0.13,0.26,0.455
2699,0,3,0,0.275,0.03,0.125,0.37,0.2,0.37
4911,4,2,0,0.155,0.045,0.415,0.19,0.195,0.415
4203,3,0,0,0.495,0.07,0.115,0.195,0.125,0.495
3307,2,0,0,0.3,0.05,0.3,0.16,0.19,0.3
3380,2,0,0,0.355,0.045,0.325,0.135,0.14,0.355
3332,2,3,0,0.02,0.16,0.11,0.54,0.17,0.54
4187,3,4,0,0.265,0.01,0.145,0.23,0.35,0.35
3437,2,0,0,0.35,0.01,0.155,0.21,0.275,0.35
4613,4,0,0,0.32,0.03,0.315,0.105,0.23,0.32
4488,3,0,0,0.29,0.015,0.18,0.27,0.245,0.29
4516,4,0,0,0.51,0.0,0.16,0.18,0.15,0.51
4036,3,0,0,0.325,0.01,0.16,0.27,0.235,0.325
3238,2,0,0,0.625,0.0,0.155,0.06,0.16,0.625
4633,4,3,0,0.11,0.02,0.375,0.395,0.1,0.395
3886,1,2,0,0.01,0.11,0.315,0.295,0.27,0.315
2867,0,4,0,0.235,0.05,0.145,0.245,0.325,0.325
4543,4,0,0,0.345,0.05,0.135,0.27,0.2,0.345
4880,4,3,0,0.06,0.16,0.18,0.395,0.205,0.395
3983,1,3,0,0.02,0.27,0.115,0.475,0.12,0.475
3302,2,0,0,0.465,0.0,0.215,0.16,0.16,0.465
3161,2,4,0,0.135,0.005,0.275,0.04,0.545,0.545
2845,0,2,0,0.095,0.085,0.405,0.22,0.195,0.405
4447,3,2,0,0.04,0.03,0.4,0.355,0.175,0.4
3025,2,4,0,0.11,0.205,0.185,0.23,0.27,0.27
3894,1,2,0,0.0,0.28117293044023794,0.5981709642563996,0.11,0.010656105303362721,0.5981709642563996
4532,4,0,0,0.445,0.03,0.155,0.18,0.19,0.445
3717,1,4,0,0.025,0.42,0.015,0.055,0.485,0.485
3192,2,0,0,0.445,0.01,0.265,0.02,0.26,0.445
3179,2,3,0,0.01,0.1,0.27,0.43,0.19,0.43
4123,3,1,0,0.05,0.47,0.075,0.07,0.335,0.47
3995,1,2,0,0.11,0.15,0.31,0.21,0.22,0.31
4270,3,1,0,0.005,0.635,0.0,0.255,0.105,0.635
3440,2,0,0,0.51,0.0,0.17,0.07,0.25,0.51
4764,4,1,0,0.055,0.47,0.015,0.115,0.345,0.47
3652,1,3,0,0.035,0.235,0.23,0.36,0.14,0.36
3070,2,0,0,0.345,0.0,0.315,0.215,0.125,0.345
2575,0,2,0,0.42,0.005,0.44,0.04,0.095,0.44
2911,0,2,0,0.36,0.0,0.47,0.05,0.12,0.47
3478,2,4,0,0.17,0.215,0.195,0.085,0.335,0.335
3825,1,4,0,0.205,0.295,0.075,0.02,0.405,0.405
3247,2,0,0,0.475,0.005,0.28,0.045,0.195,0.475
2871,0,4,0,0.14,0.035,0.27,0.065,0.49,0.49
3105,2,4,0,0.08,0.055,0.225,0.095,0.545,0.545
3383,2,0,0,0.515,0.0,0.3,0.035,0.15,0.515
2705,0,3,0,0.035,0.03,0.14,0.68,0.115,0.68
4038,3,0,0,0.28,0.075,0.28,0.095,0.27,0.28
4306,3,0,0,0.405,0.095,0.105,0.18,0.215,0.405
4827,4,1,0,0.005,0.53,0.005,0.175,0.285,0.53
4574,4,0,0,0.455,0.0,0.205,0.19,0.15,0.455
4694,4,3,0,0.065,0.025,0.19,0.485,0.235,0.485
4992,4,2,0,0.055,0.045,0.695,0.005,0.2,0.695
4759,4,1,0,0.07,0.475,0.01,0.175,0.27,0.475
3199,2,0,0,0.44,0.02,0.3,0.13,0.11,0.44
3176,2,4,0,0.18,0.08,0.28,0.15,0.31,0.31
3073,2,0,0,0.3,0.015,0.28,0.125,0.28,0.3
4499,3,0,0,0.425,0.01,0.175,0.25,0.14,0.425
4526,4,0,0,0.61,0.0,0.155,0.14,0.095,0.61
3061,2,0,0,0.505,0.01,0.325,0.045,0.115,0.505
4413,3,0,0,0.32,0.045,0.225,0.14,0.27,0.32
3438,2,0,0,0.39,0.015,0.18,0.27,0.145,0.39
4374,3,0,0,0.485,0.0,0.13,0.24,0.145,0.485
4792,4,1,0,0.08,0.275,0.14,0.27,0.235,0.275
4344,3,0,0,0.815,0.0,0.065,0.05,0.07,0.815
4801,4,1,0,0.025,0.485,0.065,0.18,0.245,0.485
4595,4,0,0,0.505,0.0,0.185,0.07,0.24,0.505
4601,4,0,0,0.6,0.005,0.195,0.085,0.115,0.6
4625,4,0,0,0.645,0.0,0.125,0.08,0.15,0.645
3289,2,0,0,0.44,0.0,0.25,0.095,0.215,0.44
2581,0,2,0,0.375,0.0,0.43,0.025,0.17,0.43
4639,4,0,0,0.345,0.045,0.25,0.125,0.235,0.345
3749,1,4,0,0.085,0.275,0.005,0.075,0.56,0.56
4405,3,0,0,0.675,0.02,0.14,0.085,0.08,0.675
2620,0,2,0,0.22,0.045,0.38,0.19,0.165,0.38
2766,0,2,0,0.01,0.08,0.555,0.265,0.09,0.555
3096,2,4,0,0.1,0.02,0.24,0.015,0.625,0.625
4498,3,2,0,0.105,0.09,0.355,0.275,0.175,0.355
3996,1,3,0,0.005,0.12,0.17,0.575,0.13,0.575
2598,0,2,0,0.335,0.0,0.525,0.005,0.135,0.525
3746,1,3,0,0.045,0.225,0.045,0.56,0.125,0.56
2532,0,2,0,0.34,0.015,0.415,0.065,0.165,0.415
3124,2,0,0,0.475,0.005,0.32,0.11,0.09,0.475
4230,3,4,0,0.03,0.235,0.105,0.21,0.42,0.42
4528,4,0,0,0.37,0.0,0.175,0.125,0.33,0.37
2556,0,2,0,0.29,0.0,0.485,0.06,0.165,0.485
4501,3,0,0,0.325,0.03,0.235,0.22,0.19,0.325
3335,2,0,0,0.55,0.0,0.415,0.01,0.025,0.55
3465,2,3,0,0.175,0.07,0.15,0.32,0.285,0.32
2827,0,4,0,0.145,0.21,0.125,0.12,0.4,0.4
4697,4,1,0,0.06,0.625,0.025,0.05,0.24,0.625
4917,4,0,0,0.365,0.105,0.155,0.155,0.22,0.365
4819,4,1,0,0.01,0.54,0.03,0.05,0.37,0.54
2686,0,2,0,0.03,0.1,0.395,0.28,0.195,0.395
2928,0,2,0,0.32,0.0,0.33,0.195,0.155,0.33
2671,0,3,0,0.19,0.035,0.115,0.425,0.235,0.425
3962,1,3,0,0.04,0.265,0.09,0.475,0.13,0.475
2763,0,3,0,0.175,0.045,0.185,0.305,0.29,0.305
4791,4,3,0,0.035,0.135,0.095,0.475,0.26,0.475
4870,4,2,0,0.26,0.095,0.47,0.025,0.15,0.47
4709,4,3,0,0.06,0.3,0.055,0.41,0.175,0.41
2701,0,4,0,0.25,0.005,0.165,0.265,0.315,0.315
4549,4,3,0,0.07,0.06,0.245,0.365,0.26,0.365
2668,0,3,0,0.27,0.05,0.115,0.375,0.19,0.375
3945,1,3,0,0.045,0.16,0.23,0.41,0.155,0.41
4712,4,2,0,0.185,0.035,0.485,0.155,0.14,0.485
4191,3,1,0,0.035,0.37,0.06,0.365,0.17,0.37
3036,2,0,0,0.365,0.025,0.215,0.185,0.21,0.365
2898,0,4,0,0.19,0.085,0.25,0.035,0.44,0.44
3413,2,1,0,0.0,0.915,0.055,0.015,0.015,0.915
3953,1,3,0,0.02,0.14,0.02,0.715,0.105,0.715
3942,1,3,0,0.075,0.19,0.225,0.355,0.155,0.355
4356,3,0,0,0.315,0.025,0.275,0.16,0.225,0.315
3013,2,0,0,0.48,0.005,0.18,0.11,0.225,0.48
3059,2,0,0,0.505,0.0,0.23,0.02,0.245,0.505
3418,2,4,0,0.0,0.275,0.065,0.025,0.635,0.635
4677,4,1,0,0.0,0.875,0.005,0.075,0.045,0.875
2888,0,3,0,0.035,0.27,0.065,0.36,0.27,0.36
4660,4,3,0,0.185,0.175,0.165,0.255,0.22,0.255
4706,4,3,0,0.17,0.16,0.22,0.28,0.17,0.28
2810,0,1,0,0.01,0.62,0.265,0.0,0.105,0.62
4175,3,0,0,0.3,0.035,0.185,0.22,0.26,0.3
2886,0,3,0,0.085,0.185,0.15,0.435,0.145,0.435
3295,2,0,0,0.57,0.0,0.105,0.055,0.27,0.57
4392,3,0,0,0.54,0.01,0.13,0.12,0.2,0.54
4240,3,4,0,0.08,0.1,0.13,0.225,0.465,0.465
3472,2,4,0,0.285,0.01,0.22,0.05,0.435,0.435
4627,4,0,0,0.395,0.015,0.105,0.195,0.29,0.395
3065,2,0,0,0.65,0.0,0.24,0.035,0.075,0.65
4691,4,1,0,0.04,0.495,0.03,0.21,0.225,0.495
4351,3,2,0,0.255,0.0,0.495,0.095,0.155,0.495
4967,4,1,0,0.03,0.41,0.335,0.01,0.215,0.41
3133,2,3,0,0.045,0.265,0.125,0.435,0.13,0.435
3908,1,2,0,0.015,0.25,0.285,0.225,0.225,0.285
4619,4,3,0,0.055,0.055,0.17,0.495,0.225,0.495
3091,2,3,0,0.005,0.185,0.12,0.59,0.1,0.59
4512,4,3,0,0.02,0.12,0.03,0.6,0.23,0.6
4734,4,1,0,0.02,0.675,0.005,0.045,0.255,0.675
4197,3,1,0,0.045,0.325,0.105,0.22,0.305,0.325
3119,2,4,0,0.205,0.0,0.35,0.05,0.395,0.395
2771,0,3,0,0.25,0.025,0.15,0.33,0.245,0.33
3344,2,0,0,0.51,0.02,0.115,0.165,0.19,0.51
3917,1,3,0,0.025,0.055,0.175,0.575,0.17,0.575
4037,3,0,0,0.475,0.02,0.115,0.19,0.2,0.475
3139,2,3,0,0.09,0.09,0.13,0.405,0.285,0.405
2812,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0
4638,4,3,0,0.065,0.075,0.205,0.41,0.245,0.41
4817,4,3,0,0.03,0.34,0.05,0.47,0.11,0.47
4920,4,3,0,0.105,0.215,0.145,0.41,0.125,0.41
4728,4,1,0,0.02,0.45,0.025,0.185,0.32,0.45
3913,1,3,0,0.0,0.11,0.24,0.525,0.125,0.525
2762,0,2,0,0.245,0.005,0.365,0.06,0.325,0.365
2539,0,2,0,0.165,0.005,0.66,0.025,0.145,0.66
4369,3,0,0,0.45,0.0,0.155,0.205,0.19,0.45
3334,2,4,0,0.12,0.055,0.205,0.08,0.54,0.54
2726,0,2,0,0.315,0.015,0.365,0.01,0.295,0.365
4181,3,1,0,0.0,0.625,0.05,0.105,0.22,0.625
4766,4,2,0,0.12,0.25,0.26,0.12,0.25,0.26
3750,1,2,0,0.0,0.3778874073215038,0.4996541991407381,0.025,0.09745839353775804,0.4996541991407381
