id,true_label,predicted_label,correct,prob_stationary,prob_deterministic_trend,prob_stochastic_trend,prob_volatility,prob_collective_anomaly,prob_contextual_anomaly,prob_mean_shift,prob_point_anomaly,prob_trend_shift,prob_variance_shift,confidence
868,3,0,0,0.31899504455755845,0.011119083923896515,0.002352863769945256,0.09083387697391122,0.2929418721398258,0.0021400742049318545,0.26647212872093756,0.003198462990140017,0.002787168224281365,0.009159424494572023,0.31899504455755845
70,4,0,0,0.5532924441778788,0.003954960252109692,0.0015989644749490942,0.074136577228828,0.2494387077176017,0.002107314269230103,0.06278587527107718,0.0025725136432885112,0.001623745383498916,0.04848889758153813,0.5532924441778788
23,0,9,0,0.2944566581809282,0.007548701986808219,0.0039042778312126376,0.007975493021243766,0.30440989211051256,0.004050847964007827,0.010367465017330834,0.005157984328181281,0.003394405280564498,0.3587342742792102,0.3587342742792102
569,4,0,0,0.2365004695175618,0.003701768071499675,0.002425283888119631,0.34285075440030194,0.2886695216459874,0.0074379438942649275,0.033228846812493766,0.00456356314107209,0.001974665580703453,0.07864718304799517,0.34285075440030194
921,5,3,0,0.06343413397389229,0.0018502197554030914,0.0015769057915231497,0.8018919831584296,0.06555863193766258,0.018936805784171794,0.03109829784167601,0.0007491828334061768,0.0017269556274763106,0.013176883296359233,0.8018919831584296
642,3,0,0,0.6804404360702175,0.0026423112659190095,0.002254366881382139,0.07911558849157678,0.144317109225459,0.005314947612777663,0.03996416717620271,0.0031060513596745717,0.002002838527550148,0.040842183389240005,0.6804404360702175
736,3,0,0,0.3158945879997606,0.0037746866919898727,0.0017521814377114227,0.29091191563950386,0.2812159531092717,0.004087468225987142,0.04325534690009524,0.0029556263017625644,0.0015877627023814693,0.054564470991535746,0.3158945879997606
626,4,0,0,0.6564472412259246,0.002576369645692412,0.0015326153492623835,0.02936992136234157,0.1641272167556,0.0019377756423211905,0.0257249268766396,0.0016876400966900182,0.0016195398622309471,0.11497675318329738,0.6564472412259246
309,3,4,0,0.03818471355650694,0.050385051418184126,0.0022586357640874536,0.34530751478272087,0.4356166735037725,0.0016881835099666542,0.10186225174599656,0.014590299283640189,0.0024860014948041593,0.007620674940320161,0.4356166735037725
30,6,0,0,0.25260829804417756,0.009072841769372963,0.0021554263583249593,0.057615230065677585,0.18535929530106568,0.001627731028409948,0.48212251900405695,0.002227627029216031,0.0033285295693855034,0.003882501830312579,0.48212251900405695
40,1,6,0,0.013256740999343824,0.157301952272315,0.06727673092529007,0.13779537273506448,0.11104545154215521,0.019305893234273633,0.47155598401751075,0.007001836746646311,0.006463804466899927,0.008996233060500484,0.47155598401751075
192,6,0,0,0.4898234333777086,0.003944158394669744,0.0026822690482964685,0.022792597881020227,0.09478532988521264,0.0023132444520962575,0.3754046158898195,0.001649107543860687,0.0038891755512942693,0.0027160679760213705,0.4898234333777086
952,2,1,0,0.002668609532433847,0.4654654046844444,0.5035575031827941,0.003319390263285647,0.004123676200053153,0.005230196384863939,0.0026986075384099204,0.003671696645923553,0.007985613202286272,0.0012793023655046792,0.5035575031827941
698,4,0,0,0.5397844520145663,0.007459183453751571,0.0018728709404510744,0.05021688397565237,0.2519594412754485,0.0016397196479184901,0.12125548187883915,0.0031017526061654635,0.0019192966873649504,0.020790917519841554,0.5397844520145663
